datetime;P_kW;DRFI
2014-05-10 20:00:00;945,9596337780284;0,33780664729598836
2014-05-10 20:30:00;969,8584009826071;0,3386759832037331
2014-05-10 21:00:00;992,5324659966653;0,33998414301804597
2014-05-10 21:30:00;1011,6815874115154;0,3353979240805868
2014-05-10 22:00:00;1024,9955558636468;0,3372428999152218
2014-05-10 22:30:00;1030,4162020735948;0,3369850374887375
2014-05-10 23:00:00;1026,3440340308769;0,32973308415486446
2014-05-10 23:30:00;1011,8961583909182;0,3305951286425876
2014-05-11 00:00:00;987,0235785656566;0,3335386106031001
2014-05-11 00:30:00;952,6049698637116;0,3263611890034156
2014-05-11 01:00:00;910,4092597359137;0,3246172218658947
2014-05-11 01:30:00;862,9661809223658;0,32364211992399844
2014-05-11 02:00:00;813,3386447621763;0,32796732530650485
2014-05-11 02:30:00;764,8577011804973;0,33015927670785183
2014-05-11 03:00:00;720,7932700718545;0,333538212229796
2014-05-11 03:30:00;684,0650008506876;0,33584099514137933
2014-05-11 04:00:00;656,9628652049994;0,33819617927978074
2014-05-11 04:30:00;640,9551236217524;0,3403704527804738
2014-05-11 05:00:00;636,5706377515905;0,34090207061157235
2014-05-11 05:30:00;643,3862662772422;0,33989555249964315
2014-05-11 06:00:00;660,0992226770451;0,3395249578851389
2014-05-11 06:30:00;684,7082110782377;0,33981568014904484
2014-05-11 07:00:00;714,7305276632611;0,3459085258742538
2014-05-11 07:30:00;747,4591925473763;0,3536225031412218
2014-05-11 08:00:00;780,2223452474085;0,35470400114521783
2014-05-11 08:30:00;810,6092809708798;0,35598494502331124
2014-05-11 09:00:00;836,6845341278305;0,3572509444832048
2014-05-11 09:30:00;857,0983905468621;0,35830347090977155
2014-05-11 10:00:00;871,1361841855424;0,36523030659308786
2014-05-11 10:30:00;878,6844643301008;0,36542145117213115
2014-05-11 11:00:00;880,1304191893664;0,3650747298581859
2014-05-11 11:30:00;876,2563913483984;0,364768259053913
2014-05-11 12:00:00;868,0974179512671;0,3648039807411243
2014-05-11 12:30:00;856,7833841290948;0,36506978547124624
2014-05-11 13:00:00;843,437862970619;0,3654477632111902
2014-05-11 13:30:00;829,1067253904594;0,37207797364775497
2014-05-11 14:00:00;814,7385183936576;0,37236672526554304
2014-05-11 14:30:00;801,199354774756;0,3724981731240874
2014-05-11 15:00:00;789,2691845758949;0,37869386180995074
2014-05-11 15:30:00;779,6967089835709;0,3784576072359347
2014-05-11 16:00:00;773,2105553778854;0,37805741972963214
2014-05-11 16:30:00;770,5125658084168;0,37752191702586824
2014-05-11 17:00:00;772,2161706135045;0,38243033003571697
2014-05-11 17:30:00;778,8182886156402;0,3812435305412744
2014-05-11 18:00:00;790,5922507235236;0,3802301237051656
2014-05-11 18:30:00;807,4600558318795;0,3794171899999238
2014-05-11 19:00:00;828,9084760913589;0,37884370505780823
2014-05-11 19:30:00;853,970310059847;0,38481068967795806
2014-05-11 20:00:00;881,1926426876161;0,38487396857522316
2014-05-11 20:30:00;908,6658095249219;0,38532479437050854
2014-05-11 21:00:00;934,1374341804069;0,37991611658517344
2014-05-11 21:30:00;955,1768460260231;0,38110939710309394
2014-05-11 22:00:00;969,4183878981958;0,3825710163471909
2014-05-11 22:30:00;974,8179945881086;0,3831453291721557
2014-05-11 23:00:00;969,8567531731446;0,3834310116406855
2014-05-11 23:30:00;953,7850423388455;0,38629351963199576
2014-05-12 00:00:00;926,7818702745932;0,38037392132689307
2014-05-12 00:30:00;889,9975526951589;0,37829895405649305
2014-05-12 01:00:00;845,5273315056417;0,3768063857198077
2014-05-12 01:30:00;796,2233109660364;0,3759535500689506
2014-05-12 02:00:00;745,4530038168458;0,3797364676522724
2014-05-12 02:30:00;696,819614480957;0,382071476381812
2014-05-12 03:00:00;653,8117803732258;0,3855195514676917
2014-05-12 03:30:00;619,4615144742602;0,3874342003891446
2014-05-12 04:00:00;596,0608530496426;0,389379771005908
2014-05-12 04:30:00;584,9565518319894;0,3911494451714443
2014-05-12 05:00:00;586,4384936379818;0,389890421752874
2014-05-12 05:30:00;599,7504601370284;0,3891057659553272
2014-05-12 06:00:00;623,1699950201137;0,3888649450656533
2014-05-12 06:30:00;654,2275631211311;0,3891715996447409
2014-05-12 07:00:00;689,9555377202392;0,39525787438555854
2014-05-12 07:30:00;727,1978218567053;0,3935021102072374
2014-05-12 08:00:00;762,9077855787147;0,3946418016591337
2014-05-12 08:30:00;794,421938905031;0,3958229921065691
2014-05-12 09:00:00;819,6808925509007;0,396846095018915
2014-05-12 09:30:00;837,3593149642277;0,40378652516083785
2014-05-12 10:00:00;846,9254251930724;0,40401984493919824
2014-05-12 10:30:00;848,569204875357;0,40373030989440867
2014-05-12 11:00:00;843,0763343953955;0,4037179357143421
2014-05-12 11:30:00;831,6848323813217;0,40402398942388573
2014-05-12 12:00:00;815,9032268641901;0,4045518154745493
2014-05-12 12:30:00;797,3240588914083;0,40518727474924365
2014-05-12 13:00:00;777,4835825943776;0,4058155236563403
2014-05-12 13:30:00;757,7757030116943;0,4125870217860953
2014-05-12 14:00:00;739,4053427559633;0,4129319985405197
2014-05-12 14:30:00;723,3669988480331;0,4138312183813889
2014-05-12 15:00:00;710,4620785427279;0,41634654925210013
2014-05-12 15:30:00;701,345031160283;0,41793609909772383
2014-05-12 16:00:00;696,5456073240105;0,4185769148473315
2014-05-12 16:30:00;696,4707341751915;0,41739198419035345
2014-05-12 17:00:00;701,4197299554143;0,42240640268924223
2014-05-12 17:30:00;711,5198383954835;0,42120333501590124
2014-05-12 18:00:00;726,6782502241477;0,4200281653275266
2014-05-12 18:30:00;746,5089042043601;0,41890819464928764
2014-05-12 19:00:00;770,2571989899153;0,417889205868918
2014-05-12 19:30:00;796,7470363155319;0,41703049463642444
2014-05-12 20:00:00;824,4006384307513;0,42265354321303794
2014-05-12 20:30:00;851,2651740518171;0,41607107285280226
2014-05-12 21:00:00;875,1375963560392;0,4160782204957944
2014-05-12 21:30:00;893,7249650855049;0,41643280590055515
2014-05-12 22:00:00;904,8596621448459;0,41709570644659794
2014-05-12 22:30:00;906,7320939640329;0,41679819892286685
2014-05-12 23:00:00;898,1158434891681;0,41206211571927076
2014-05-12 23:30:00;878,5782963419729;0,416669127072152
2014-05-13 00:00:00;848,6118187582372;0,4196844110950394
2014-05-13 00:30:00;809,6581562914967;0,41721600715074664
2014-05-13 01:00:00;764,0377544478547;0,41522282530631105
2014-05-13 01:30:00;714,7920850849117;0,4138074121737672
2014-05-13 02:00:00;665,408646276554;0,41550559786178687
2014-05-13 02:30:00;619,5170937027109;0,41913426928787356
2014-05-13 03:00:00;580,5441091902092;0,4205018744103194
2014-05-13 03:30:00;551,373759846288;0,42217020746166667
2014-05-13 04:00:00;534,0821147588365;0,42394116225361533
2014-05-13 04:30:00;529,7352036559673;0,42480614750013435
2014-05-13 05:00:00;538,2850527768469;0,42360504378705544
2014-05-13 05:30:00;558,596210177706;0,4228376949529159
2014-05-13 06:00:00;588,5801964478359;0,4226073992038096
2014-05-13 06:30:00;625,4230082322208;0,4229568009463304
2014-05-13 07:00:00;665,8657783210847;0,428636462766948
2014-05-13 07:30:00;706,52086202992;0,42971767755579376
2014-05-13 08:00:00;744,2182433579935;0,43115623489645466
2014-05-13 08:30:00;776,276844572804;0,43276721029635984
2014-05-13 09:00:00;800,7553629824612;0,4343685825482802
2014-05-13 09:30:00;816,5542508092377;0,4357939967473975
2014-05-13 10:00:00;823,4334240853864;0,4369176801069503
2014-05-13 10:30:00;821,956519286692;0,4355109651737826
2014-05-13 11:00:00;813,3175431180927;0,43440556606572345
2014-05-13 11:30:00;799,1388132017136;0,4335750402510651
2014-05-13 12:00:00;781,2749848789357;0,4329572604063364
2014-05-13 12:30:00;761,6121958284162;0,43247012843759197
2014-05-13 13:00:00;741,8871762826315;0,4382860143266415
2014-05-13 13:30:00;723,5850887341013;0,43784539123290594
2014-05-13 14:00:00;707,8709276735607;0,43736791785796364
2014-05-13 14:30:00;695,5733419001776;0,4368598821187094
2014-05-13 15:00:00;687,2449184353001;0,4363593173108702
2014-05-13 15:30:00;683,2190432906655;0,43592573614625807
2014-05-13 16:00:00;683,6668877588594;0,4358660332473817
2014-05-13 16:30:00;688,6298827511472;0,4357722353987744
2014-05-13 17:00:00;698,0757351708604;0,43555438473195823
2014-05-13 17:30:00;711,8497864863671;0,43518560990459243
2014-05-13 18:00:00;729,6442721492326;0,43467408046432776
2014-05-13 18:30:00;750,9514064223622;0,4340718318334933
2014-05-13 19:00:00;775,0163701045543;0,4334778956052168
2014-05-13 19:30:00;800,7690552103661;0,43301590509163024
2014-05-13 20:00:00;826,7941553859131;0,4328195666995124
2014-05-13 20:30:00;851,3806927703201;0,43301335255157714
2014-05-13 21:00:00;872,6053275104466;0,43369221726604534
2014-05-13 21:30:00;888,4877560664664;0,4349058894791381
2014-05-13 22:00:00;897,154942143828;0,436640205872636
2014-05-13 22:30:00;897,0658897429355;0,4368492977557807
2014-05-13 23:00:00;887,2592469774542;0,4343610389866154
2014-05-13 23:30:00;867,4952707034197;0,4314454790035763
2014-05-14 00:00:00;838,4041598729918;0,42863329746062573
2014-05-14 00:30:00;801,4873525839109;0,4261619682277321
2014-05-14 01:00:00;759,0645016892452;0,4242425182808436
2014-05-14 01:30:00;714,1112735057543;0,42302798738884506
2014-05-14 02:00:00;670,0013295656784;0,42155543537797435
2014-05-14 02:30:00;630,1942475034989;0,42176480441401243
2014-05-14 03:00:00;597,9287369963615;0,4225786059376522
2014-05-14 03:30:00;575,844129935911;0,42384291110297223
2014-05-14 04:00:00;565,7589775467495;0,42535271125264923
2014-05-14 04:30:00;568,4667184899129;0,42369848362614126
2014-05-14 05:00:00;583,6701286549674;0,4222333811701373
2014-05-14 05:30:00;610,0175081224312;0,4211590706204371
2014-05-14 06:00:00;645,2472109446556;0,4206272947986193
2014-05-14 06:30:00;686,4348629741837;0,41681801544030295
2014-05-14 07:00:00;730,2917527146548;0,4201840450651859
2014-05-14 07:30:00;773,4851499135682;0,4162724814392714
2014-05-14 08:00:00;812,9826093478899;0,41915917947102194
2014-05-14 08:30:00;846,327507466136;0,422447212835858
2014-05-14 09:00:00;871,8369721817166;0,4259744473220577
2014-05-14 09:30:00;888,7099994593273;0,42958858676673484
2014-05-14 10:00:00;896,9624101000106;0,4323399310186389
2014-05-14 10:30:00;897,4412366268554;0,4309581852252211
2014-05-14 11:00:00;891,5919139305994;0,4296487356417279
2014-05-14 11:30:00;881,2140726855898;0,42861087411411125
2014-05-14 12:00:00;868,2522455948372;0,42784142590021834
2014-05-14 12:30:00;854,5755297823055;0,4273165940232435
2014-05-14 13:00:00;841,8086144419192;0,42075897724018907
2014-05-14 13:30:00;831,2292544007361;0,42064566916452484
2014-05-14 14:00:00;823,7176238104315;0,42071676331548724
2014-05-14 14:30:00;819,7762893444735;0,42098592193094553
2014-05-14 15:00:00;819,5980609411961;0,41523711246239775
2014-05-14 15:30:00;823,160264833198;0,41700187713078807
2014-05-14 16:00:00;830,3071646509622;0,4179618122057037
2014-05-14 16:30:00;840,8350247265732;0,4118424651243071
2014-05-14 17:00:00;854,5303017005178;0,41083469899574754
2014-05-14 17:30:00;871,1566700103649;0,4118822416787566
2014-05-14 18:00:00;890,4735467432596;0,406913844578055
2014-05-14 18:30:00;912,129294669295;0,4038822742597973
2014-05-14 19:00:00;935,5591205795643;0,39865749004848344
2014-05-14 19:30:00;959,9443550272412;0,3936782038098711
2014-05-14 20:00:00;984,164854221287;0,3893541820341336
2014-05-14 20:30:00;1006,7818418815457;0,38607881300045804
2014-05-14 21:00:00;1026,1119659139026;0,3904520628681303
2014-05-14 21:30:00;1040,3666296495114;0,39027153042411533
2014-05-14 22:00:00;1047,8171963134273;0,3982324745355182
2014-05-14 22:30:00;1047,0056271284116;0,39771640113615947
2014-05-14 23:00:00;1036,9414380414657;0,39702140716869794
2014-05-14 23:30:00;1017,312348634096;0,4026214265980642
2014-05-15 00:00:00;988,5986844738286;0,4022570578862913
2014-05-15 00:30:00;952,128313763933;0,3961602191192918
2014-05-15 01:00:00;910,016373594019;0,3970301452078682
2014-05-15 01:30:00;865,0188253375221;0,39570769691584823
2014-05-15 02:00:00;820,2882027479583;0,38341111739660416
2014-05-15 02:30:00;779,0831628384527;0,3783791310606345
2014-05-15 03:00:00;744,4258283835491;0,38109699948545506
2014-05-15 03:30:00;718,8065899981829;0,38451171793041783
2014-05-15 04:00:00;703,9242774283318;0,38715165918444966
2014-05-15 04:30:00;700,4933480102371;0,3842199081728798
2014-05-15 05:00:00;708,1894297956841;0,3796965779034459
2014-05-15 05:30:00;725,6879079535339;0,3754011572068598
2014-05-15 06:00:00;750,8122274742865;0,3715094873531438
2014-05-15 06:30:00;780,784603737064;0,372568508952389
2014-05-15 07:00:00;812,5155221317461;0,36391940336511985
2014-05-15 07:30:00;842,9095764006206;0,3595841037371207
2014-05-15 08:00:00;869,2408352665964;0,35736403896373375
2014-05-15 08:30:00;889,3729323244867;0,3565825877640652
2014-05-15 09:00:00;901,9725741420646;0,3559163427526495
2014-05-15 09:30:00;906,5708543688822;0,35525987189131103
2014-05-15 10:00:00;903,5311946916943;0,3559285341870292
2014-05-15 10:30:00;893,9592640396792;0,3567581814698112
2014-05-15 11:00:00;879,4751016293706;0,3575828832803496
2014-05-15 11:30:00;861,9674453710878;0,35843194956854924
2014-05-15 12:00:00;843,341501297195;0,3593128061343876
2014-05-15 12:30:00;825,3281284190803;0,3602150476728698
2014-05-15 13:00:00;809,3150981667587;0,36332332188616556
2014-05-15 13:30:00;796,2771217742925;0,36852548573804733
2014-05-15 14:00:00;786,7554403664907;0,36826397828781743
2014-05-15 14:30:00;780,9271043329941;0,3725619527235177
2014-05-15 15:00:00;778,6904284807844;0,37294464737848687
2014-05-15 15:30:00;779,792291007818;0,3713817839643405
2014-05-15 16:00:00;783,9523089773153;0,3694012158469876
2014-05-15 16:30:00;790,966185860029;0,3673087005806285
2014-05-15 17:00:00;800,7144134258239;0,3651265252020592
2014-05-15 17:30:00;813,1801871214885;0,3629042060585536
2014-05-15 18:00:00;828,3794180605637;0,3669774945999418
2014-05-15 18:30:00;846,2699430381077;0,3649716289629292
2014-05-15 19:00:00;866,6374208875919;0,3632847334591424
2014-05-15 19:30:00;888,9948337675113;0,3620753557638493
2014-05-15 20:00:00;912,4916235463692;0,36149468054854966
2014-05-15 20:30:00;935,8772459562946;0,36165993812669217
2014-05-15 21:00:00;957,5710549595553;0,3626373096710854
2014-05-15 21:30:00;975,7487020403822;0,36442203172613047
2014-05-15 22:00:00;988,5331182262807;0,36046505535035445
2014-05-15 22:30:00;994,210645248083;0,3608594689520574
2014-05-15 23:00:00;991,4474435392183;0,36032858015306324
2014-05-15 23:30:00;979,5600719404296;0,360620754693984
2014-05-16 00:00:00;958,6592380510017;0,3564605100151408
2014-05-16 00:30:00;929,7091070009759;0,3529756879138781
2014-05-16 01:00:00;894,5058274088931;0,3503954769427758
2014-05-16 01:30:00;855,536129090393;0,34887371042905396
2014-05-16 02:00:00;815,7684925280905;0,34846979313531945
2014-05-16 02:30:00;778,3422426801017;0,3491507846335029
2014-05-16 03:00:00;746,2532998366579;0,3507381233835565
2014-05-16 03:30:00;722,0314576459193;0,35302894111004823
2014-05-16 04:00:00;707,46883746854;0,35575966614509463
2014-05-16 04:30:00;703,436788180319;0,35485641650769234
2014-05-16 05:00:00;709,7952550280812;0,3521181054860361
2014-05-16 05:30:00;725,4367444853777;0,3497888847426557
2014-05-16 06:00:00;748,4184595561053;0,3480741793344705
2014-05-16 06:30:00;776,1854206783679;0,34758843308972104
2014-05-16 07:00:00;805,8656337249076;0,3473383794882399
2014-05-16 07:30:00;834,6016159721753;0,34783575340694595
2014-05-16 08:00:00;859,862203392242;0,3489901534985386
2014-05-16 08:30:00;879,6669597146874;0,35065095248381206
2014-05-16 09:00:00;892,7921638844813;0,35264232156158837
2014-05-16 09:30:00;898,8466881941139;0,3532959834128256
2014-05-16 10:00:00;898,2244835897537;0,35103769490222725
2014-05-16 10:30:00;891,9599567865623;0,3489959948202951
2014-05-16 11:00:00;881,5204287631582;0,34728271959617063
2014-05-16 11:30:00;868,575636551508;0,3459615337090385
2014-05-16 12:00:00;854,781089294688;0,34505391843009103
2014-05-16 12:30:00;841,5966481811349;0,3445420449600193
2014-05-16 13:00:00;830,1537416834949;0,34438437787609527
2014-05-16 13:30:00;821,1812486665434;0,34452900464984354
2014-05-16 14:00:00;815,0414153342825;0,34492260600360347
2014-05-16 14:30:00;811,7982462113788;0,3392654115149858
2014-05-16 15:00:00;811,3394611167734;0,3446234486222971
2014-05-16 15:30:00;813,5001140423335;0,3419855957419541
2014-05-16 16:00:00;818,1831527753241;0,3379331156695349
2014-05-16 16:30:00;825,4188429582863;0,3401531427238274
2014-05-16 17:00:00;835,4060089646146;0,3374194231958754
2014-05-16 17:30:00;848,4537335441702;0,3372937222894381
2014-05-16 18:00:00;864,8871483287365;0,33735196517900595
2014-05-16 18:30:00;884,9230244949663;0,33771034144007717
2014-05-16 19:00:00;908,5336721079838;0,3384940058317795
2014-05-16 19:30:00;935,308965125752;0,33357422660698166
2014-05-16 20:00:00;964,3661139246269;0,3355539088919648
2014-05-16 20:30:00;994,3340714804525;0,3444713865257941
2014-05-16 21:00:00;1023,392345664204;0,34227508646124416
2014-05-16 21:30:00;1049,4049764426506;0,3414215186002672
2014-05-16 22:00:00;1070,124148008531;0,34208165468542157
2014-05-16 22:30:00;1083,468204094721;0,3493688682035632
2014-05-16 23:00:00;1087,7550749862883;0,3479790650298429
2014-05-16 23:30:00;1081,9637530033883;0,3457142759256192
2014-05-17 00:00:00;1065,9292391382376;0,3439897372738771
2014-05-17 00:30:00;1040,418855271324;0,34302016518838707
2014-05-17 01:00:00;1007,124934537817;0,34296683153321716
2014-05-17 01:30:00;968,5193827105026;0,343924332088516
2014-05-17 02:00:00;927,6230396758493;0,33965328922071414
2014-05-17 02:30:00;887,6920324397845;0,3406342788443249
2014-05-17 03:00:00;851,9111127280748;0,34315566671982817
2014-05-17 03:30:00;823,0288877595058;0,3456383712443011
2014-05-17 04:00:00;803,0923323503207;0,349104396955459
2014-05-17 04:30:00;793,2419602666187;0,34979026284675846
2014-05-17 05:00:00;793,5902817280858;0,34626529644870346
2014-05-17 05:30:00;803,2745409447772;0,3431952278986265
2014-05-17 06:00:00;820,5431183097614;0,34610910373467113
2014-05-17 06:30:00;843,0100728198804;0,3434579495090978
2014-05-17 07:00:00;867,9347409461832;0,3423511739079647
2014-05-17 07:30:00;892,5192644091175;0,34281142572838974
2014-05-17 08:00:00;914,2017742145742;0,33755577688027744
2014-05-17 08:30:00;930,9248983542003;0,33890255346921827
2014-05-17 09:00:00;941,32702255074;0,3403878463865072
2014-05-17 09:30:00;944,8160964235232;0,34151271052397114
2014-05-17 10:00:00;941,553246919876;0,34129134829728097
2014-05-17 10:30:00;932,3173533783448;0,3414418464534768
2014-05-17 11:00:00;918,3385839421593;0,3420571707177129
2014-05-17 11:30:00;901,1062798919636;0,3431670505029099
2014-05-17 12:00:00;882,1404904857208;0,34474900933713676
2014-05-17 12:30:00;862,8126381551529;0,3404892940958325
2014-05-17 13:00:00;844,2340665204631;0,3427919449520948
2014-05-17 13:30:00;827,1803909965163;0,3449821306164232
2014-05-17 14:00:00;812,1067425652104;0,3476416952250271
2014-05-17 14:30:00;799,270241487264;0,3504348952365556
2014-05-17 15:00:00;788,8214793148983;0,3523210940916729
2014-05-17 15:30:00;780,8642436638237;0,3530929381812124
2014-05-17 16:00:00;775,5879602947365;0,35270097322525384
2014-05-17 16:30:00;773,3088346907452;0,3536246924919873
2014-05-17 17:00:00;774,4749771888233;0,3545640033788535
2014-05-17 17:30:00;779,6118011080006;0,35319292809968084
2014-05-17 18:00:00;789,193788404303;0,35127014486028285
2014-05-17 18:30:00;803,5275223688235;0,34835039851834304
2014-05-17 19:00:00;822,6073126920774;0,3457357058196572
2014-05-17 19:30:00;845,9627582762198;0,3435296160645534
2014-05-17 20:00:00;872,5667739219388;0,34806897437563616
2014-05-17 20:30:00;900,8668814866359;0,3469218290339839
2014-05-17 21:00:00;928,8104130913548;0,346362444515339
2014-05-17 21:30:00;954,0260348947544;0,3463662607994031
2014-05-17 22:00:00;974,0262812097153;0,34059284816867985
2014-05-17 22:30:00;986,4865638623462;0,34139605065933515
2014-05-17 23:00:00;989,5108307357067;0,34071965283234956
2014-05-17 23:30:00;981,9292982444513;0,3342700464667429
2014-05-18 00:00:00;963,4797978370152;0,3361111762022515
2014-05-18 00:30:00;934,9386436371515;0,34011976675783673
2014-05-18 01:00:00;898,0833369252059;0,33573592920510326
2014-05-18 01:30:00;855,5309968862107;0,3411564298014834
2014-05-18 02:00:00;810,5050274841647;0,34112338393718034
2014-05-18 02:30:00;766,5312304844518;0,3444576965646726
2014-05-18 03:00:00;727,049401946246;0,34763347296931885
2014-05-18 03:30:00;695,0641148383654;0,3515596347430611
2014-05-18 04:00:00;672,8373943869042;0,3554329396954754
2014-05-18 04:30:00;661,6764242446105;0,3604708193864019
2014-05-18 05:00:00;661,8067767940851;0,35993571385477047
2014-05-18 05:30:00;672,4036575049546;0,35326286275218577
2014-05-18 06:00:00;691,710019663397;0,3531510694554623
2014-05-18 06:30:00;717,2437686891366;0,3593970187520217
2014-05-18 07:00:00;746,1098767835268;0,36156596804658325
2014-05-18 07:30:00;775,3117956794736;0,36211301310279365
2014-05-18 08:00:00;802,0696198563164;0,3633304015145161
2014-05-18 08:30:00;824,1054335849741;0,37124555493769884
2014-05-18 09:00:00;839,7970530752714;0,3731048597882114
2014-05-18 09:30:00;848,3024381473526;0,3732977855132422
2014-05-18 10:00:00;849,5552977250372;0,3702729060386346
2014-05-18 10:30:00;844,1446143538959;0,373392874316741
2014-05-18 11:00:00;833,1603136662332;0,3708656659524711
2014-05-18 11:30:00;817,9810512153222;0,3689656428053714
2014-05-18 12:00:00;800,1054025211848;0,3676504429752428
2014-05-18 12:30:00;780,9398202952124;0,3730864722552039
2014-05-18 13:00:00;761,652637242809;0,3754606471849049
2014-05-18 13:30:00;743,1706794994262;0,3747777186497977
2014-05-18 14:00:00;726,1539211628248;0,378947936546809
2014-05-18 14:30:00;711,051903182912;0,37852756119862546
2014-05-18 15:00:00;698,1876211866597;0,3824833105376414
2014-05-18 15:30:00;687,867789511764;0,38595221423451054
2014-05-18 16:00:00;680,4594082207335;0,3901830054022111
2014-05-18 16:30:00;676,4042158507106;0,3890139144875084
2014-05-18 17:00:00;676,2061136240742;0,39043702733429375
2014-05-18 17:30:00;680,3952258390821;0,3897954130078492
2014-05-18 18:00:00;689,4040529133382;0,3887398841146204
2014-05-18 18:30:00;703,4216870825362;0,39261066962980995
2014-05-18 19:00:00;722,2742104858588;0,3903609605756933
2014-05-18 19:30:00;745,2812425367827;0,38832485734091254
2014-05-18 20:00:00;771,2137986650794;0,38657837936324174
2014-05-18 20:30:00;798,2967288099069;0,39143354245507056
2014-05-18 21:00:00;824,3088247920505;0,38416881822621574
2014-05-18 21:30:00;846,7475367740966;0,3835201723591044
2014-05-18 22:00:00;863,057057704531;0,3831691747909855
2014-05-18 22:30:00;870,9233325695354;0,37675112975472547
2014-05-18 23:00:00;868,5765897832337;0,3756977618511817
2014-05-18 23:30:00;855,0146830384372;0,37712652475039277
2014-05-19 00:00:00;830,2165125167228;0,37505569802695504
2014-05-19 00:30:00;795,2305586694047;0,38217923415438015
2014-05-19 01:00:00;752,1181667886013;0,3879145975959419
2014-05-19 01:30:00;703,7830997042781;0,38697342404739843
2014-05-19 02:00:00;653,7073758714542;0,394441270009553
2014-05-19 02:30:00;605,6131313879346;0,3986378962568699
2014-05-19 03:00:00;563,0844469710448;0,40275642532317063
2014-05-19 03:30:00;529,2114629395588;0,40733446991362776
2014-05-19 04:00:00;506,27781988152685;0,4108787263121136
2014-05-19 04:30:00;495,5374887186835;0,4140985850244667
2014-05-19 05:00:00;497,11254241348604;0,41181327425911907
2014-05-19 05:30:00;510,0124205962792;0,4102601988259216
2014-05-19 06:00:00;532,2757533446063;0,4102957369585234
2014-05-19 06:30:00;561,211527147946;0,41111162650374133
2014-05-19 07:00:00;593,6886357663823;0,42541958495790183
2014-05-19 07:30:00;626,4959661010055;0,43129009697419596
2014-05-19 08:00:00;656,6600250009137;0,43181721340291124
2014-05-19 08:30:00;681,7203387271312;0,4389642403433711
2014-05-19 09:00:00;699,9568798026307;0,43997980085600685
2014-05-19 09:30:00;710,4814854064949;0,4408774919201873
2014-05-19 10:00:00;713,206055030184;0,43842641810155436
2014-05-19 10:30:00;708,7562515754734;0,43489454408850337
2014-05-19 11:00:00;698,3069577489321;0,43186182148960894
2014-05-19 11:30:00;683,3424654719529;0,4293281534215139
2014-05-19 12:00:00;665,4702014651924;0,4334843522763614
2014-05-19 12:30:00;646,2248197444032;0,4317264411440684
2014-05-19 13:00:00;626,9422229179482;0,4364406139724347
2014-05-19 13:30:00;608,6789744210555;0,439127778216472
2014-05-19 14:00:00;592,1985173439521;0,4365586829030643
2014-05-19 14:30:00;578,0339922700199;0,43871155410159957
2014-05-19 15:00:00;566,552774646061;0,44301416856201914
2014-05-19 15:30:00;558,0443510377236;0,4492955387224663
2014-05-19 16:00:00;552,7870282201274;0,4521245192650555
2014-05-19 16:30:00;551,0916523361471;0,45260026344468374
2014-05-19 17:00:00;553,2977492243147;0,45214995113877715
2014-05-19 17:30:00;559,7237088783247;0,45646469010379365
2014-05-19 18:00:00;570,5735221550876;0,45402480672143675
2014-05-19 18:30:00;585,8326450803424;0,45147033419672544
2014-05-19 19:00:00;605,1458745909631;0,4488823120414306
2014-05-19 19:30:00;627,6992980804256;0,4526148939279272
2014-05-19 20:00:00;652,1855379270146;0,4502855858481718
2014-05-19 20:30:00;676,8380226969828;0,448257908394899
2014-05-19 21:00:00;699,5008918338107;0,44661556317483264
2014-05-19 21:30:00;717,8111451634726;0,44540057612219214
2014-05-19 22:00:00;729,444922666342;0,43835095949759173
2014-05-19 22:30:00;732,364480869206;0,43727740569259327
2014-05-19 23:00:00;725,1031422058243;0,4313644258096997
2014-05-19 23:30:00;706,9705523977661;0,43520549789721197
2014-05-20 00:00:00;678,2431921128175;0,43676312575016873
2014-05-20 00:30:00;640,2031777553946;0,4489632652468262
2014-05-20 01:00:00;595,10456869244;0,45354116604565675
2014-05-20 01:30:00;545,9809464924267;0,45957469949702334
2014-05-20 02:00:00;496,3719607683399;0,4601029480056729
2014-05-20 02:30:00;449,97313509323783;0,4615868844458676
2014-05-20 03:00:00;410,27427598948805;0,466051738484466
2014-05-20 03:30:00;380,2145633453419;0,46873420819091416
2014-05-20 04:00:00;361,88182138177706;0,4715657435881422
2014-05-20 04:30:00;356,3195738386905;0,47318709255490154
2014-05-20 05:00:00;363,44234241398266;0,47154324412928583
2014-05-20 05:30:00;382,05401950846584;0,4705985929385607
2014-05-20 06:00:00;410,0169396965506;0,4705374041013764
2014-05-20 06:30:00;444,4878290667866;0,4799867082299626
2014-05-20 07:00:00;482,2393813355204;0,4992804313063795
2014-05-20 07:30:00;519,9893171611016;0,5002992419196501
2014-05-20 08:00:00;554,7361504575729;0,502072853243422
2014-05-20 08:30:00;584,0470193403219;0,5043600581279299
2014-05-20 09:00:00;606,2310693815508;0,513139942958766
2014-05-20 09:30:00;620,4607604961828;0,5156634294428204
2014-05-20 10:00:00;626,7748050750848;0,5150161724763367
2014-05-20 10:30:00;625,9237049443215;0,5043417620418131
2014-05-20 11:00:00;619,2018397247994;0,5004175963332735
2014-05-20 11:30:00;608,2389132017883;0,4969912491064775
2014-05-20 12:00:00;594,7603477091349;0,4940059377706695
2014-05-20 12:30:00;580,4055518307728;0,49136894643324314
2014-05-20 13:00:00;566,5560603584905;0,495231180493899
2014-05-20 13:30:00;554,256357562143;0,4930080796540483
